"name","orig_id","streetAddress","state","location","platinum"
"ZENITH BANK","ADH080443","Plot 224a Awolowo Road","Lagos","6.444033,3.428655","N"
"STANBIC IBTC BANK PLC","ADH170478","Ibtc Place. Walter Carrington Crescent","Lagos","6.4376,3.4086","N"
"ACCESS BANK","ADH166518","Balogun Business Association Bba 2","Lagos","6.45557,3.24772","N"
"ZENITH BANK","ADH081927","Opposite Jamb Office Head Qtrs","FCT","6.450953,3.448127","N"
"ACCESS BANK PLC","ADH162998","5 Bank Road","Bauchi","6.451387,3.252931","N"
"FIDELITY BANK PLC HEAD OFFICE","ADH200333","2 Kofo Abayomi Street V Island","Lagos","6.436265,3.410192","N"
"ECOBANK NIGERIA","ADH050479","21 Ahmadu Bello Way, Victoria Island","Lagos","6.43515,3.40874","N"
"ECOBANK NIGERIA PLC","ADH053878","270 Ozumba Mbadiwe Avenue","Lagos","6.436052,3.416422","N"
"ZENITH INTERNATIONAL BANK","ADH083084","Plot 168  Ozumba Mbadiwe Stree","Lagos","6.43642,3.41838","N"
"ZENITH BANK","ADH080717","Plot 43, Kofo Abayomi, Victoria Island","Lagos","6.43566,3.4196","N"
"ECOBANK NIGERIA PLC","ADH054286","Unipetrol Plaza","Lagos","6.448427,3.250043","N"
"FBN PLC","ADH008647","136 Ahmadu Bello Way","Lagos","6.430956,3.409067","N"
"STANBIC IBTC","ADH170467","Churchgate Building","Lagos","6.436471,3.427743","N"
"UBN PLC ADEOLA ODEKU","ADH240317","Plot 97 Ahmadu Bello Way","Lagos","6.43019,3.40889","N"
"FIDELITY BANK PLC ADEOLA HOPEWELL","ADH200069","36 Adeola Hopewell Street","Lagos","6.43658,3.429636","N"
"ECOBANK NIGERIA","ADH052899","58a Adeola Odeku Street","Lagos","6.430257,3.409345","N"
"UBA 11B AKIN ADESOLA ST VI LAGOS","ADH180279","Lagos","Lagos","6.43416,3.4239","N"
"FIDELITY BANK PLC ADETOKUNBO ADEMOLA","ADH200070","16 Adetokunbo Ademola V Island","Lagos","6.436315,3.430184","N"
"POLARIS BANK LTD","ADH143034","Pc 28 Afribank Street","Lagos","6.435346,3.427524","N"
